no,cert_type,level,subject,domain_area,q_type,item_purpose,difficulty,content,option_a,option_b,option_c,option_d,correct_answer,points,explanation,source_ref,shuffle_exempt,review_status,review_comment,version,created_by,created_date
69,AXIS,L2,보안·리스크 통제,리스크 통제형,리스크 통제형,tool_use,hard,사내 가이드라인상 AI 사용이 금지된 인사 평가 업무를 효율을 위해 AI로 처리하려 한다. 가장 적절한 조치는?,가이드라인을 확인하고 금지 업무엔 AI를 쓰지 않는다,업무 효율이 크게 오르니 이번 건만 예외로 AI를 사용한다,결과를 사람이 검토하면 위반이 아니라고 본다,가이드라인은 권고이니 상황에 맞게 무시한다,,1,정답 근거 조직 가이드라인이 금지한 업무에는 효율과 무관하게 AI를 사용하지 않는다. 보기 오답/정답 분석 A 정답. 조직 가이드라인이 금지한 업무에는 효율과 무관하게 AI를 사용하지 않는다. B 오답. ‘이번만’ 예외가 가이드라인을 무력화한다. C 오답. 사람 검토 여부와 무관하게 금지 업무다. D 오답. 금지 규정을 권고로 해석해선 안 된다. 실무 포인트: 금지된 업무는 효율이 좋아도 AI를 쓰지 않는다. 변별 의도: 규정을 우회하는 사람과 가이드라인을 지키는 실무자를 구분한다.,AXIS-L2-OBJ-RSK-0009,False,approved,import:AXIS_L2_객관식_보안리스크통제_1차15문항_v1_1.html,2,,
70,AXIS,L2,보안·리스크 통제,리스크 통제형,리스크 통제형,tool_use,medium,AI로 정리한 내부 회의록을 외부 협력사에 공유하려 한다. 가장 적절한 조치는?,회의록 전체를 그대로 보내 맥락을 충분히 전달한다,대외 공유 가능한 정보인지 확인하고 내부 정보를 걸러낸다,민감해 보이는 문장 몇 개만 골라 지우고 나머지는 그대로 보낸다,협력사도 관련자이니 내부 정보까지 공유한다,,1,정답 근거 회의록에는 대외 비공개 정보가 섞일 수 있으므로 공유 가능 범위를 확인해 걸러야 한다. 보기 오답/정답 분석 A 오답. 전체 공유는 내부 정보 유출 위험이 있다. B 정답. 회의록에는 대외 비공개 정보가 섞일 수 있으므로 공유 가능 범위를 확인해 걸러야 한다. C 오답. 자의적 일부 삭제로는 누락·잔존 위험이 남는다. D 오답. 관련자라도 공유 범위는 별도로 판단해야 한다. 실무 포인트: 대외 공유 전 공개 가능 범위를 확인한다. 변별 의도: 전체를 보내는 사람과 공유 범위를 거르는 실무자를 구분한다.,AXIS-L2-OBJ-RSK-0010,False,approved,import:AXIS_L2_객관식_보안리스크통제_1차15문항_v1_1.html,2,,
71,AXIS,L2,보안·리스크 통제,리스크 통제형,리스크 통제형,tool_use,medium,AI로 팀원 자기개발 계획서를 정리하는데 동료의 평가·개인정보가 포함됐다. 가장 적절한 조치는?,계획서 완성도를 위해 동료 평가를 모두 포함해 정리한다,이름을 이니셜로 바꾸면 되니 평가 내용은 그대로 둔다,동의·목적 범위 안에서만 개인정보·평가를 다룬다,내부 문서이니 개인정보 기준은 따지지 않는다,,1,정답 근거 동료의 개인정보·평가는 수집 목적과 동의 범위 안에서만 처리해야 한다. 보기 오답/정답 분석 A 오답. 완성도가 개인정보 처리 원칙에 우선하지 않는다. B 오답. 이니셜만으로는 식별·민감정보 위험이 남는다. C 정답. 동료의 개인정보·평가는 수집 목적과 동의 범위 안에서만 처리해야 한다. D 오답. 내부 문서도 개인정보 처리 기준을 따른다. 실무 포인트: 개인정보·평가는 목적·동의 범위 안에서만 쓴다. 변별 의도: 완성도를 앞세우는 사람과 처리 원칙을 지키는 실무자를 구분한다.,AXIS-L2-OBJ-RSK-0011,False,approved,import:AXIS_L2_객관식_보안리스크통제_1차15문항_v1_1.html,2,,
72,AXIS,L2,보안·리스크 통제,리스크 통제형,리스크 통제형,tool_use,medium,사내 AI 활용 가이드라인 초안을 검토하니 ‘위반 시 대응 절차’가 빠져 있다. 가장 적절한 조치는?,빠진 위반 대응 절차를 보완해 실효성을 갖춘다,초안이 전반적으로 충실하니 그대로 확정해 배포한다,대응 절차는 문제가 생기면 그때 정하기로 하고 넘어간다,금지 항목만 있으면 절차는 불필요하다고 본다,,1,정답 근거 금지·허용 규정만으로는 부족하며 위반 시 대응 절차가 있어야 가이드라인이 작동한다. 보기 오답/정답 분석 A 정답. 금지·허용 규정만으로는 부족하며 위반 시 대응 절차가 있어야 가이드라인이 작동한다. B 오답. 대응 절차 없는 가이드라인은 실효성이 약하다. C 오답. 사전 절차 부재는 사고 시 혼선을 부른다. D 오답. 금지와 대응 절차는 별개로 필요하다. 실무 포인트: 가이드라인은 위반 대응 절차까지 갖춰야 작동한다. 변별 의도: 규정 나열로 끝내는 사람과 실효성을 챙기는 실무자를 구분한다.,AXIS-L2-OBJ-RSK-0012,False,approved,import:AXIS_L2_객관식_보안리스크통제_1차15문항_v1_1.html,2,,
73,AXIS,L2,보안·리스크 통제,리스크 통제형,리스크 통제형,tool_use,easy,업무에 AI를 도입하며 ‘AI 윤리’를 왜 알아야 하느냐는 질문을 받았다. 가장 적절한 설명은?,윤리는 법이 아니므로 업무와 무관하다고 본다,잘못 쓰면 편향·유출·책임 문제가 생겨 미리 알아야 한다,AI가 알아서 윤리를 지켜 주니 사람은 따로 몰라도 된다고 본다,성능만 좋으면 윤리는 따지지 않아도 된다고 본다,,1,정답 근거 AI는 편향·정보유출·책임 등 위험을 동반하므로 사전에 알고 통제해야 한다. 보기 오답/정답 분석 A 오답. 윤리 위반은 실제 업무·법적 문제로 이어진다. B 정답. AI는 편향·정보유출·책임 등 위험을 동반하므로 사전에 알고 통제해야 한다. C 오답. 통제 책임은 사람에게 있다. D 오답. 성능과 무관하게 위험 통제가 필요하다. 실무 포인트: AI 윤리는 편향·유출·책임 위험을 미리 통제하기 위한 것이다. 변별 의도: 윤리를 업무와 무관하게 보는 사람과 위험으로 인식하는 실무자를 구분한다.,AXIS-L2-OBJ-RSK-0013,False,approved,import:AXIS_L2_객관식_보안리스크통제_1차15문항_v1_1.html,2,,
74,AXIS,L2,보안·리스크 통제,리스크 통제형,리스크 통제형,tool_use,easy,"새 AI 서비스를 업무에 쓰기 전, 보안 측면에서 기본적으로 확인할 것은?",사용자가 많은 서비스이니 약관 확인 없이 바로 쓴다,무료이니 보안은 신경 쓰지 않아도 된다고 본다,입력 데이터의 처리·학습 여부와 약관을 확인한다,화면이 깔끔하면 안전한 서비스라고 본다,,1,정답 근거 입력 데이터가 어떻게 저장·학습되는지 약관·정책을 확인하는 것이 기본이다. 보기 오답/정답 분석 A 오답. 이용자 수가 보안 안전성을 보장하지 않는다. B 오답. 무료일수록 데이터 활용 조건 확인이 중요하다. C 정답. 입력 데이터가 어떻게 저장·학습되는지 약관·정책을 확인하는 것이 기본이다. D 오답. 디자인은 보안과 무관하다. 실무 포인트: AI 서비스는 데이터 처리·약관부터 확인한다. 변별 의도: 외관으로 판단하는 사람과 약관을 확인하는 실무자를 구분한다.,AXIS-L2-OBJ-RSK-0014,False,approved,import:AXIS_L2_객관식_보안리스크통제_1차15문항_v1_1.html,2,,
75,AXIS,L2,보안·리스크 통제,리스크 통제형,리스크 통제형,tool_use,easy,"AI 도움을 받아 작성한 보고서를 제출하기 전, 기본적으로 할 일은?",AI가 작성했으니 점검 없이 제출한다,분량이 충분하면 내용도 맞다고 보고 그대로 제출한다,제목만 확인하고 제출한다,사실·출처·민감정보 포함 여부를 한 번 점검한다,,1,정답 근거 제출 전 사실관계·출처·민감정보 포함 여부를 점검하는 것이 기본 통제다. 보기 오답/정답 분석 A 오답. 점검 책임은 제출자에게 있다. B 오답. 분량은 정확성·안전성의 기준이 아니다. C 오답. 제목 확인은 내용 점검을 대신하지 못한다. D 정답. 제출 전 사실관계·출처·민감정보 포함 여부를 점검하는 것이 기본 통제다. 실무 포인트: AI 보고서는 제출 전 사실·출처·민감정보를 점검한다. 변별 의도: 바로 제출하는 사람과 기본 점검을 하는 실무자를 구분한다.,AXIS-L2-OBJ-RSK-0015,False,approved,import:AXIS_L2_객관식_보안리스크통제_1차15문항_v1_1.html,2,,
76,AXIS,L2,보안·리스크 통제,리스크 통제형,리스크 통제형,tool_use,hard,사내 승인되지 않은 외부 AI 툴을 편의를 위해 개인 계정으로 업무에 쓰고 있다. 가장 적절한 조치는?,결과만 잘 나오면 되니 개인 계정으로 계속 사용해도 된다고 본다,민감정보만 빼고 미승인 툴을 그대로 계속 쓴다,승인 도구·정책을 확인하고 미승인 툴 사용을 멈춘다,동료도 쓰니 문제없다고 보고 함께 사용한다,,1,정답 근거 미승인 툴은 데이터 유출·책임 공백 위험이 있으므로 사내 정책을 확인하고 사용을 중단해야 한다. 보기 오답/정답 분석 A 오답. 결과 품질이 보안·정책 위반을 정당화하지 못한다. B 오답. 민감정보 제외만으로 미승인 툴 위험이 사라지지 않는다. C 정답. 미승인 툴은 데이터 유출·책임 공백 위험이 있으므로 사내 정책을 확인하고 사용을 중단해야 한다. D 오답. 관행이 정책 위반을 정당화하지 못한다. 실무 포인트: 미승인(섀도우) AI 사용은 정책 확인 후 중단한다. 변별 의도: 편의로 쓰는 사람과 승인·정책을 확인하는 실무자를 구분한다.,AXIS-L2-OBJ-RSK-0016,False,approved,import:AXIS_L2_객관식_보안리스크통제_2차15문항_v1_1.html,2,,
77,AXIS,L2,보안·리스크 통제,리스크 통제형,리스크 통제형,tool_use,hard,고객별 계약 단가가 든 표를 외부 AI에 넣어 제안서 문구를 만들려 한다. 가장 적절한 조치는?,단가 등 영업 기밀은 빼고 일반화한 정보로 요청한다,제안서 설득력을 위해 실제 단가를 그대로 넣어 요청한다,단가 숫자만 가리고 고객사명은 그대로 입력한다,외부 유출이 안 된다고 가정하고 전부 입력한다,,1,정답 근거 계약 단가는 영업 기밀이므로 입력하지 않고 일반화한 정보로 작성을 요청해야 한다. 보기 오답/정답 분석 A 정답. 계약 단가는 영업 기밀이므로 입력하지 않고 일반화한 정보로 작성을 요청해야 한다. B 오답. 설득력을 위해 기밀을 외부에 입력할 수 없다. C 오답. 고객사명도 영업 기밀에 해당한다. D 오답. 약관 미확인 가정은 위험 감수다. 실무 포인트: 영업 단가·고객사명은 외부 AI에 넣지 않는다. 변별 의도: 설득력을 앞세우는 사람과 기밀선을 지키는 실무자를 구분한다.,AXIS-L2-OBJ-RSK-0017,False,approved,import:AXIS_L2_객관식_보안리스크통제_2차15문항_v1_1.html,2,,
78,AXIS,L2,보안·리스크 통제,리스크 통제형,리스크 통제형,tool_use,hard,AI로 만든 발표 도표에 경쟁사 로고와 캐릭터 이미지가 포함됐다. 가장 적절한 조치는?,발표용 내부 자료이니 로고를 그대로 둬도 된다고 본다,로고 크기를 줄이면 저작권 문제가 없다고 본다,AI가 넣은 것이니 책임이 없다고 보고 그대로 쓴다,상표·저작권 있는 이미지를 빼거나 허락을 확인한다,,1,정답 근거 타사 로고·캐릭터는 상표·저작권 대상이므로 제거하거나 사용 허락을 확인해야 한다. 보기 오답/정답 분석 A 오답. 내부 자료라도 외부 권리 침해 위험이 있다. B 오답. 크기 축소는 권리 문제를 해소하지 못한다. C 오답. 사용 책임은 사용자에게 있다. D 정답. 타사 로고·캐릭터는 상표·저작권 대상이므로 제거하거나 사용 허락을 확인해야 한다. 실무 포인트: 타사 로고·캐릭터는 권리 확인 없이 쓰지 않는다. 변별 의도: ‘작게 쓰면 된다’는 사람과 권리를 확인하는 실무자를 구분한다.,AXIS-L2-OBJ-RSK-0018,False,approved,import:AXIS_L2_객관식_보안리스크통제_2차15문항_v1_1.html,2,,
79,AXIS,L2,보안·리스크 통제,리스크 통제형,리스크 통제형,tool_use,hard,AI가 만든 마케팅 문구에 특정 연령대를 비하하는 표현이 들어 있다. 가장 적절한 조치는?,AI가 쓴 표현이라 의도가 없다고 보고 그대로 게시한다,차별·비하 표현을 점검해 수정하고 검수 기준을 둔다,문제 된 단어 하나만 바꾸고 전체 톤은 그대로 둔다,재미있는 표현이니 반응이 좋을 거라 보고 유지한다,,1,정답 근거 AI 산출물의 차별·비하 표현은 점검·수정하고 재발 방지를 위한 검수 기준을 둬야 한다. 보기 오답/정답 분석 A 오답. 의도와 무관하게 차별 표현은 위험하다. B 정답. AI 산출물의 차별·비하 표현은 점검·수정하고 재발 방지를 위한 검수 기준을 둬야 한다. C 오답. 단어 한 개 교체로는 비하 맥락이 남는다. D 오답. 반응 기대가 차별 표현을 정당화하지 못한다. 실무 포인트: AI 산출물의 차별·비하 표현은 점검·수정한다. 변별 의도: 표현을 방치하는 사람과 검수 기준을 두는 실무자를 구분한다.,AXIS-L2-OBJ-RSK-0019,False,approved,import:AXIS_L2_객관식_보안리스크통제_2차15문항_v1_1.html,2,,
80,AXIS,L2,보안·리스크 통제,리스크 통제형,리스크 통제형,tool_use,hard,개인정보를 처리한 분석 결과 파일을 전 직원이 보는 공유 드라이브에 그대로 올리려 한다. 가장 적절한 조치는?,접근 권한을 최소화하고 개인정보 포함 여부를 확인한다,전 직원이 참고하면 좋으니 누구나 보는 공개 폴더에 그대로 올린다,파일명만 바꾸고 내용은 공개 폴더에 그대로 둔다,내부 드라이브이니 권한 설정은 필요 없다고 본다,,1,정답 근거 개인정보 포함 결과물은 접근 권한을 최소화하고 포함 여부를 확인한 뒤 공유해야 한다. 보기 오답/정답 분석 A 정답. 개인정보 포함 결과물은 접근 권한을 최소화하고 포함 여부를 확인한 뒤 공유해야 한다. B 오답. 무제한 공개는 개인정보 노출 위험이 크다. C 오답. 파일명 변경은 내용 노출을 막지 못한다. D 오답. 내부라도 최소 권한 원칙이 적용된다. 실무 포인트: 개인정보 결과물은 접근 권한부터 최소화한다. 변별 의도: 무제한 공유하는 사람과 권한을 통제하는 실무자를 구분한다.,AXIS-L2-OBJ-RSK-0020,False,approved,import:AXIS_L2_객관식_보안리스크통제_2차15문항_v1_1.html,2,,
81,AXIS,L2,보안·리스크 통제,리스크 통제형,리스크 통제형,tool_use,hard,해외 계약서를 AI로 번역해 법적 검토 없이 서명용으로 쓰려 한다. 가장 적절한 조치는?,AI 번역 품질이 좋아 보이니 그대로 서명용으로 쓴다,핵심 조항만 사람이 보고 나머지는 AI 번역대로 쓴다,법적 효력 문서는 전문가 검토를 거쳐 사용한다,번역기는 정확하니 검토 없이 사용한다,,1,정답 근거 계약서 같은 법적 효력 문서는 AI 번역만으로 쓰지 않고 전문가 검토를 거쳐야 한다. 보기 오답/정답 분석 A 오답. 품질 인상만으로 법적 위험을 감수할 수 없다. B 오답. 일부만 검토하면 나머지 조항 오역 위험이 남는다. C 정답. 계약서 같은 법적 효력 문서는 AI 번역만으로 쓰지 않고 전문가 검토를 거쳐야 한다. D 오답. 법적 문서는 검토 없이 사용할 수 없다. 실무 포인트: 법적 효력 문서는 AI 번역만으로 확정하지 않는다. 변별 의도: 번역 품질만 보는 사람과 전문가 검토를 거치는 실무자를 구분한다.,AXIS-L2-OBJ-RSK-0021,False,approved,import:AXIS_L2_객관식_보안리스크통제_2차15문항_v1_1.html,2,,
